2.3
2.5
4.3
2.783333333
2.85
3.266666667
2.833333333
3.016666667
2.8
3.083333333
2.65
2.683333333
2.966666667
2.616666667
2.95
2.916666667
2.933333333
3.383333333
4.383333333
2.883333333
2.65
2.6
3.216666667
3.433333333
3.116666667
2.866666667
3.266666667
4.75
2.633333333
3.266666667
3.166666667
2.916666667
2.983333333
3.033333333
3.3
2.616666667
3.083333333
3.266666667
2.516666667
3.416666667
3.466666667
2.866666667
2.833333333
2.983333333
4.55
3.016666667
2.366666667
2.733333333
3.066666667
2.45
3.316666667
2.95
2.783333333
2.8
3.116666667
3.166666667
2.7
2.866666667
2.733333333
2.916666667
2.833333333
3.416666667
3.25
4.833333333
3.433333333
2.066666667
2.433333333
2.533333333
4.45
2.95
2.466666667
2.75
2.916666667
3.183333333
3.05
2.6
3.083333333
3.166666667
2.983333333
2.8
2.6
4.55
3
3.866666667
2.95
2.9
2.2
3.866666667
4.983333333
2.6
2.55
2.933333333
4.1
2.8
3.666666667
2.45
2.516666667
2.6
2.85
2.7
